page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0077	SW115	004	Worting Junction to Exeter St. Davids BAE1 RTJ2 BAE2 Wessex	02/12/06		96	05		96.05
0077	SW115	004	Worting Junction to Exeter St. Davids BAE1 RTJ2 BAE2 Wessex	02/12/06	Fisherton Tunnel 82 m3?	96	05	X	96.05
0077	SW115	004	Worting Junction to Exeter St. Davids BAE1 RTJ2 BAE2 Wessex	02/12/06	(443 yards)	82	57		82.57
0077	SW115	004	Worting Junction to Exeter St. Davids BAE1 RTJ2 BAE2 Wessex	02/12/06		82	67	*	82.67
0077	SW115	004	Worting Junction to Exeter St. Davids BAE1 RTJ2 BAE2 Wessex	02/12/06		83	14	*	83.14
0078	SW115	005	Worting Junction to Exeter St. Davids BAE2 Wessex	22/03/08		33	26	*	33.26
0078	SW115	005	Worting Junction to Exeter St. Davids BAE2 Wessex	22/03/08	Salisbury SB	33	43	SY	33.43
0078	SW115	005	Worting Junction to Exeter St. Davids BAE2 Wessex	22/03/08	SALISBURY	83	43		83.43
0079	SW115	006	Worting Junction to Exeter St. Davids BAE2 SAL Wessex	02/12/06		83	60	*	83.60
0079	SW115	006	Worting Junction to Exeter St. Davids BAE2 SAL Wessex	02/12/06	Gramshaw Road Crossing	84	22		84.22
0079	SW115	006	Worting Junction to Exeter St. Davids BAE2 SAL Wessex	02/12/06		85	23	*	85.23
0079	SW115	006	Worting Junction to Exeter St. Davids BAE2 SAL Wessex	02/12/06	Quidhampton Siding	132	54		132.54
0079	SW115	006	Worting Junction to Exeter St. Davids BAE2 SAL Wessex	02/12/06	Wilton Jn	85	37		85.37
0079	SW115	006	Worting Junction to Exeter St. Davids BAE2 SAL Wessex	02/12/06		132	33		132.33
0079	SW115	006	Worting Junction to Exeter St. Davids BAE2 SAL Wessex	02/12/06		85	70	*	85.70
0079	SW115	006	Worting Junction to Exeter St. Davids BAE2 SAL Wessex	02/12/06		88	20	*	88.20
0079	SW115	006	Worting Junction to Exeter St. Davids BAE2 SAL Wessex	02/12/06	Wilton South	86	25		86.25
0080	SW115	007	Worting Junction to Exeter St. Davids BAE2 Wessex	07/02/09		87	40	*	87.40
0080	SW115	007	Worting Junction to Exeter St. Davids BAE2 Wessex	07/02/09		88	33	*	88.33
0080	SW115	007	Worting Junction to Exeter St. Davids BAE2 Wessex	07/02/09	Hurdcott Lodge LC	89	74	RIG	89.74
0080	SW115	007	Worting Junction to Exeter St. Davids BAE2 Wessex	07/02/09	Barford FIP Crossing	90	05		90.05
0080	SW115	007	Worting Junction to Exeter St. Davids BAE2 Wessex	07/02/09	Moms Farm No.2 Crossing	90	35		90.35
0080	SW115	007	Worting Junction to Exeter St. Davids BAE2 Wessex	07/02/09	Dinton Manor Farm Crossing	91	35		91.35
0080	SW115	007	Worting Junction to Exeter St. Davids BAE2 Wessex	07/02/09	Baverstock Navy Siding	91	35	X	91.35
0080	SW115	007	Worting Junction to Exeter St. Davids BAE2 Wessex	07/02/09	Teffont Mill LC	92	39	RIG	92.39
0080	SW115	007	Worting Junction to Exeter St. Davids BAE2 Wessex	07/02/09	Chilmark Air Siding	92	39	X	92.39
0080	SW115	007	Worting Junction to Exeter St. Davids BAE2 Wessex	07/02/09	Sweatmans Crossing	93	21		93.21
0080	SW115	007	Worting Junction to Exeter St. Davids BAE2 Wessex	07/02/09		93	33	*	93.33
0080	SW115	007	Worting Junction to Exeter St. Davids BAE2 Wessex	07/02/09		94	02	*	94.02
0081	SW115	008	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Tisbury Quarry LC	94	75	RIG	94.75
0081	SW115	008	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		95	18	*	95.18
0081	SW115	008	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Mill Path	95	27	Footpath	95.27
0081	SW115	008	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		95	52	*	95.52
0081	SW115	008	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Chantry	96	10	Footpath	96.10
0081	SW115	008	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	TISBURY	96	14		96.14
0081	SW115	008	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Tisbury West LC	97	11	AHBC	97.11
0081	SW115	008	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Hatch Path	97	50		97.50
0081	SW115	008	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		99	40	*	99.40
0082	SW115	009	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		100	10	*	100.10
0082	SW115	009	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Kings Court FIP Crossing	104	45		104.45
0082	SW115	009	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Hunts Path No. 1 Crossing	103	45		103.45
0082	SW115	009	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Hunts Path No. 2 Crossing	103	52		103.52
0082	SW115	009	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Shutes Crossing	104	71		104.71
0082	SW115	009	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	GILLINGHAM	105	23		105.23
0082	SW115	009	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Gillingham SB (GM)	105	23	X	105.23
0082	SW115	009	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Gillingham Tunnel	107	44		107.44
0082	SW115	009	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	(742 yards)	107	78		107.78
0083	SW115	010	Worting to Exeter St. Davids BAE2 Wessex	02/12/06	Ashford LC	109	41	R/G	109.41
0083	SW115	010	Worting to Exeter St. Davids BAE2 Wessex	02/12/06	TEMPLECOMBE	112	02		112.02
0083	SW115	010	Worting to Exeter St. Davids BAE2 Wessex	02/12/06	Templecombe SB	112	02		112.02
0083	SW115	010	Worting to Exeter St. Davids BAE2 Wessex	02/12/06		112	76	*	112.76
0083	SW115	010	Worting to Exeter St. Davids BAE2 Wessex	02/12/06		113	36	*	113.36
0083	SW115	010	Worting to Exeter St. Davids BAE2 Wessex	02/12/06		115	35	*	115.35
0083	SW115	010	Worting to Exeter St. Davids BAE2 Wessex	02/12/06		115	76	*	115.76
0083	SW115	010	Worting to Exeter St. Davids BAE2 Wessex	02/12/06	Castleton Farm Crossing	117	31		117.31
0083	SW115	010	Worting to Exeter St. Davids BAE2 Wessex	02/12/06	Sherbome LC	118	00		118.00
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06	SHERBORNE	118	04		118.04
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06	Lenthay Crossing	119	15		119.15
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06	(tel not available to traincrew)	119	15	X	119.15
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06	Bedmill Farm No.1 Crossing	119	73		119.73
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06	Wyke No. 2 Crossing	120	60		120.60
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06		122	30	*	122.30
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06	Yeovil Jn SB (YJ)	122	30	X	122.30
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06		0	12	*	0.12
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06	Yeovil Jn	122	31		122.31
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06		0	00		0.00
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06	Up sidings	0	00	X	0.00
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06		122	39	*	122.39
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06	YEOVIL JUNCTION	122	48		122.48
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06	Down Sidings	122	48	X	122.48
0084	SW115	011	Worting Junction to Exeter St. Davids YJP BAE2 Wessex	02/12/06		122	58	*	122.58
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Grove Farm No. 1	127	34	UWC	127.34
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Grove Farm No. 2	127	34	UWC	127.34
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	GREWKERNE	131	33		131.33
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		131	74	*	131.74
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Crewkeme LC	132	03	AHBC	132.03
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Crewkeme Tunnel	132	39		132.39
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	(205 yards)	132	48		132.48
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		133	20	*	133.20
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Hewish LC	134	04	AHBC	134.04
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Hay Crossing	136	35		136.35
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Marshwood Farm No.2 Crossing	133	73		133.73
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Chard Jn L0	139	32		139.32
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Chard Jn Down Sidings GF	139	48		139.48
0085	SW115	012	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Westford	139	65	UWC	139.65
0086	SW115	013	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Broom LC	141	14	AHBC	141.14
0086	SW115	013	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Axe LC	141	56	AHBG	141.56
0086	SW115	013	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Axminster LC	144	15	CCTV	144.15
0086	SW115	013	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	AXMINSTER	144	41		144.41
0086	SW115	013	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Abbey Farm No.20rossing	145	15		145.15
0086	SW115	013	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Slymlakes Crossing	145	46		145.46
0086	SW115	013	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Oxenlears Crossing	145	78		145.78
0086	SW115	013	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		148	40	*	148.40
0086	SW115	013	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		149	00	*	149.00
0086	SW115	013	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Honiton Tunnel 152m45	149	00	X	149.00
0086	SW115	013	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	(1345 yards)	153	26		153.26
0087	SW115	014	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Northootez Crossing	153	61		153.61
0087	SW115	014	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		153	30	*	153.30
0087	SW115	014	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		154	20	*	154.20
0087	SW115	014	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	HONITON	154	60		154.60
0087	SW115	014	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Honiton GF	154	62		154.62
0087	SW115	014	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Honiton SB	154	62	H	154.62
0087	SW115	014	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	DE's Siding	154	62	X	154.62
0087	SW115	014	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		155	00	*	155.00
0087	SW115	014	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		155	40	*	155.40
0088	SW115	015	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		159	22	*	159.22
0088	SW115	015	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	FENITON	159	24		159.24
0088	SW115	015	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Feniton LG	159	27		159.27
0088	SW115	015	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		161	75	*	161.75
0088	SW115	015	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	WHIMPLE	163	02		163.02
0088	SW115	015	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Territory Boundary	164	30		164.30
0088	SW115	015	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Crannaford LC	165	20	AHBC	165.20
0088	SW115	015	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		168	23	*	168.23
0088	SW115	015	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Single Line Down	168	24		168.24
0089	SW115	016	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		168	38	*	168.38
0089	SW115	016	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Pinhoe LC	168	39	CCTV	168.39
0089	SW115	016	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	PINHOE	168	44		168.44
0089	SW115	016	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		170	00	*	170.00
0089	SW115	016	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Up Sidings	170	00	X	170.00
0089	SW115	016	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Exmouth Jn SB	170	21	EJ	170.21
0090	SW115	017	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Blackboy Tunnel	170	44		170.44
0090	SW115	017	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	(262 yards)	170	56		170.56
0090	SW115	017	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	ST JAMES PARK	170	72		170.72
0090	SW115	017	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		171	15	*	171.15
0090	SW115	017	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	EXETER CENTRAL	171	30		171.30
0091	SW115	018	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		171	52	*	171.52
0091	SW115	018	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Exeter St. Davids Tunnel	171	53		171.53
0091	SW115	018	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	(184 yards)	171	61		171.61
0091	SW115	018	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		171	73	*	171.73
0092	SW115	019	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		172	04		172.04
0092	SW115	019	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06		194	00		194.00
0092	SW115	019	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	EXETER ST. DAVIDS	193	72	E	193.72
0092	SW115	019	Worting Junction to Exeter St. Davids BAE2 Wessex	02/12/06	Red Cow LC	193	62	CCTV	193.62
page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0156	SW210	001	Clapham Junction to Southcote Junction (via Reading) RDG1 PPW Wessex	02/12/06	GLAPHAM JUNCTION	3	74		3.74
0156	SW210	001	Clapham Junction to Southcote Junction (via Reading) RDG1 PPW Wessex	02/12/06	WANDSWORTH TOWN	4	60		4.60
0156	SW210	001	Clapham Junction to Southcote Junction (via Reading) RDG1 PPW Wessex	02/12/06	Point Pleasant Jn	5	09		5.09
0157	SW210	002	Clapham Junction to Southcote Junction (via Reading) RDG1 HOU Wessex	02/12/06	PUTNEY	5	72		5.72
0157	SW210	002	Clapham Junction to Southcote Junction (via Reading) RDG1 HOU Wessex	02/12/06	BARNES	7	07		7.07
0157	SW210	002	Clapham Junction to Southcote Junction (via Reading) RDG1 HOU Wessex	02/12/06	Vine Road Barnes (Richmond Line)	7	26		7.26
0157	SW210	002	Clapham Junction to Southcote Junction (via Reading) RDG1 HOU Wessex	02/12/06	LC (CCTV)	7	26	X	7.26
0158	SW210	003	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06	White Hart LC	7	52	CCTV	7.52
0158	SW210	003	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06	Mortlake LC	8	21	CCTV	8.21
0158	SW210	003	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06	MORTLAKE	8	21		8.21
0158	SW210	003	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06	NORTH SHEEN	9	03		9.03
0158	SW210	003	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06	North Sheen LC	9	12	CCTV	9.12
0158	SW210	003	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06		9	50	*	9.50
0158	SW210	003	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06	RIGHMOND	9	57		9.57
0159	SW210	004	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	22/03/08		10	20	*	10.20
0159	SW210	004	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	22/03/08	ST MARGARETS	10	66		10.66
0159	SW210	004	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	22/03/08	TWICKENHAM	11	22		11.22
0160	SW210	005	Clapham Junction to Southcote Junction (via Reading) RDG1 TSJ HJW Wessex	02/12/06	WHITTON	12	43		12.43
0160	SW210	005	Clapham Junction to Southcote Junction (via Reading) RDG1 TSJ HJW Wessex	02/12/06	Whitton Jn	13	03		13.03
0160	SW210	005	Clapham Junction to Southcote Junction (via Reading) RDG1 TSJ HJW Wessex	02/12/06		14	39		14.39
0161	SW210	006	Clapham Junction to Southcote Junction (via Reading) HOU RDG1 Wessex	02/12/06	Feltham Jn	13	35	*	13.35
0161	SW210	006	Clapham Junction to Southcote Junction (via Reading) HOU RDG1 Wessex	02/12/06	Feltham SB	14	68	F	14.68
0161	SW210	006	Clapham Junction to Southcote Junction (via Reading) HOU RDG1 Wessex	02/12/06	FELTHAM	14	68		14.68
0161	SW210	006	Clapham Junction to Southcote Junction (via Reading) HOU RDG1 Wessex	02/12/06	Feltham West LC	14	74	CCTV	14.74
0161	SW210	006	Clapham Junction to Southcote Junction (via Reading) HOU RDG1 Wessex	02/12/06	ASHFORD	17	40		17.40
0162	SW210	007	Clapham Junction to Southcote Junction (via Reading) RDG1 VWW Wessex	02/12/06	Oakmead Crossing	18	30		18.30
0162	SW210	007	Clapham Junction to Southcote Junction (via Reading) RDG1 VWW Wessex	02/12/06		18	60	*	18.60
0162	SW210	007	Clapham Junction to Southcote Junction (via Reading) RDG1 VWW Wessex	02/12/06	STAINES	19	02	*	19.02
0163	SW210	008	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06		19	50	*	19.50
0163	SW210	008	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06		19	58	*	19.58
0163	SW210	008	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06	Thorpe Lane LC	19	67	CCTV	19.67
0163	SW210	008	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06	Pooley Green LC	20	51	CCTV	20.51
0163	SW210	008	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06	EGHAM	21	02		21.02
0163	SW210	008	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06	Egham LC	21	02	CCTV	21.02
0163	SW210	008	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06	Rusham LC (AHBC)	21	61	*	21.61
0163	SW210	008	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	02/12/06	Stroude Crossing	22	51		22.51
0164	SW210	009	Clapham Junction to Southcote Junction (via Reading) RDG1 VWW Wessex	22/11/08	VIRGINIA WATER	23	15		23.15
0164	SW210	009	Clapham Junction to Southcote Junction (via Reading) RDG1 VWW Wessex	22/11/08	LONGGROSS	25	11		25.11
0164	SW210	009	Clapham Junction to Southcote Junction (via Reading) RDG1 VWW Wessex	22/11/08	Sunningdale LC	26	71	CCTV	26.71
0164	SW210	009	Clapham Junction to Southcote Junction (via Reading) RDG1 VWW Wessex	22/11/08	SUNNINGDALE	26	71		26.71
0165	SW210	010	Clapham Junction to Southcote Junction (via Reading) RDG1 AAV Wessex	02/12/06	ASCOT	23	79		23.79
0165	SW210	010	Clapham Junction to Southcote Junction (via Reading) RDG1 AAV Wessex	02/12/06	Englemere Crossing	29	36		29.36
0166	SW210	011	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	03/03/07	MARTINS HERON	31	09		31.09
0166	SW210	011	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	03/03/07	BRACKNELL	32	24		32.24
0166	SW210	011	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	03/03/07		32	34	*	32.34
0166	SW210	011	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	03/03/07	Watefloo LC	34	76	AHBG	34.76
0166	SW210	011	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	03/03/07	Star Lane LG (CCTV)	35	30	*	35.30
0166	SW210	011	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	03/03/07	Smiths Crossing	35	73		35.73
0166	SW210	011	Clapham Junction to Southcote Junction (via Reading) RDG1 Wessex	03/03/07		36	17	*	36.17
0167	SW210	012	Clapham Junction to Southcote Junction (via Reading) RDG1 RDGZ GTW2 Wessex	03/03/07		36	26	*	36.26
0167	SW210	012	Clapham Junction to Southcote Junction (via Reading) RDG1 RDGZ GTW2 Wessex	03/03/07		61	65	*	61.65
0167	SW210	012	Clapham Junction to Southcote Junction (via Reading) RDG1 RDGZ GTW2 Wessex	03/03/07	Wokingham Jn	36	35		36.35
0167	SW210	012	Clapham Junction to Southcote Junction (via Reading) RDG1 RDGZ GTW2 Wessex	03/03/07		61	72		61.72
0167	SW210	012	Clapham Junction to Southcote Junction (via Reading) RDG1 RDGZ GTW2 Wessex	03/03/07	Wokingham SB (WM)	61	72	X	61.72
0167	SW210	012	Clapham Junction to Southcote Junction (via Reading) RDG1 RDGZ GTW2 Wessex	03/03/07	Wokingham LC	62	08		62.08
0167	SW210	012	Clapham Junction to Southcote Junction (via Reading) RDG1 RDGZ GTW2 Wessex	03/03/07	WOKINGHAM			Z	.
0167	SW210	012	Clapham Junction to Southcote Junction (via Reading) RDG1 RDGZ GTW2 Wessex	03/03/07		62	14	*	62.14
0167	SW210	012	Clapham Junction to Southcote Junction (via Reading) RDG1 RDGZ GTW2 Wessex	03/03/07	WINNERSH	64	10		64.10
0167	SW210	012	Clapham Junction to Southcote Junction (via Reading) RDG1 RDGZ GTW2 Wessex	03/03/07	WINNERSH TRIANGLE	64	72		64.72
0168	SW210	013	Clapham Junction to Southcote Junction (via Reading) RDG1 RNJ Wessex	02/12/06	EARLEY	66	01		66.01
0168	SW210	013	Clapham Junction to Southcote Junction (via Reading) RDG1 RNJ Wessex	02/12/06	Reading Spur Jn	67	76		67.76
0168	SW210	013	Clapham Junction to Southcote Junction (via Reading) RDG1 RNJ Wessex	02/12/06	(Territory Boundary)	67	76	X	67.76
0168	SW210	013	Clapham Junction to Southcote Junction (via Reading) RDG1 RNJ Wessex	02/12/06		68	20	*	68.20
0168	SW210	013	Clapham Junction to Southcote Junction (via Reading) RDG1 RNJ Wessex	02/12/06	Reading New Jn	68	35		68.35
0168	SW210	013	Clapham Junction to Southcote Junction (via Reading) RDG1 RNJ Wessex	02/12/06		35	40		35.40
0168	SW210	013	Clapham Junction to Southcote Junction (via Reading) RDG1 RNJ Wessex	02/12/06		68	51	*	68.51
0169	SW210	014	Clapham Junction to Southcote Junction (via Reading) RDG2 MLN1 Wessex	22/03/08		35	60	*	35.60
0169	SW210	014	Clapham Junction to Southcote Junction (via Reading) RDG2 MLN1 Wessex	22/03/08	Reading SB	68	68	R	68.68
0169	SW210	014	Clapham Junction to Southcote Junction (via Reading) RDG2 MLN1 Wessex	22/03/08		35	78		35.78
0169	SW210	014	Clapham Junction to Southcote Junction (via Reading) RDG2 MLN1 Wessex	22/03/08	READING	68	68		68.68
0170	SW210	015	Clapham Junction to Southcote Junction (via Reading) MLN1 Wessex	02/12/06	Westbury Line Jn	36	17	*	36.17
0170	SW210	015	Clapham Junction to Southcote Junction (via Reading) MLN1 Wessex	02/12/06		36	27	*	36.27
0170	SW210	015	Clapham Junction to Southcote Junction (via Reading) MLN1 Wessex	02/12/06		36	29	*	36.29
0171	SW210	016	Clapham Junction to Southcote Junction (via Reading) MLN1 BKE Wessex	02/12/06	Oxford Road Jn	36	67		36.67
0171	SW210	016	Clapham Junction to Southcote Junction (via Reading) MLN1 BKE Wessex	02/12/06		36	67	*	36.67
0171	SW210	016	Clapham Junction to Southcote Junction (via Reading) MLN1 BKE Wessex	02/12/06	READING WEST	36	75		36.75
0171	SW210	016	Clapham Junction to Southcote Junction (via Reading) MLN1 BKE Wessex	02/12/06		37	02	*	37.02
0171	SW210	016	Clapham Junction to Southcote Junction (via Reading) MLN1 BKE Wessex	02/12/06	Southcote Jn	37	62		37.62
page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0059	SW110	001	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06	Waking Jn	24	62		24.62
0059	SW110	001	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06	WORPLESDOH	26	55		26.55
0059	SW110	001	Woking Junction to Portsmouth Harbour WPH1 Wessex	02/12/06		28	40	*	28.40
0060	SW110	002	Woking Junction to Portsmouth Harbour GTW1 GTW2 WPH1 NGL Wessex	22/03/08		29	40	*	29.40
0060	SW110	002	Woking Junction to Portsmouth Harbour GTW1 GTW2 WPH1 NGL Wessex	22/03/08		30	43	*	30.43
0060	SW110	002	Woking Junction to Portsmouth Harbour GTW1 GTW2 WPH1 NGL Wessex	22/03/08		29	43	*	29.43
0060	SW110	002	Woking Junction to Portsmouth Harbour GTW1 GTW2 WPH1 NGL Wessex	22/03/08		30	09	*	30.09
0060	SW110	002	Woking Junction to Portsmouth Harbour GTW1 GTW2 WPH1 NGL Wessex	22/03/08		30	16	*	30.16
0060	SW110	002	Woking Junction to Portsmouth Harbour GTW1 GTW2 WPH1 NGL Wessex	22/03/08	GUILDFORD	30	27		30.27
0060	SW110	002	Woking Junction to Portsmouth Harbour GTW1 GTW2 WPH1 NGL Wessex	22/03/08		30	33	*	30.33
0060	SW110	002	Woking Junction to Portsmouth Harbour GTW1 GTW2 WPH1 NGL Wessex	22/03/08	Guildford ASC (GD)	30	33	X	30.33
0061	SW110	003	Woking Junction to Portsmouth Harbour WPH1 RSJ Wessex	02/12/06	Chalk Tunnel	30	43	*	30.43
0061	SW110	003	Woking Junction to Portsmouth Harbour WPH1 RSJ Wessex	02/12/06	(845 yards) to	31	01		31.01
0061	SW110	003	Woking Junction to Portsmouth Harbour WPH1 RSJ Wessex	02/12/06		31	11	*	31.11
0061	SW110	003	Woking Junction to Portsmouth Harbour WPH1 RSJ Wessex	02/12/06	St Catherine's Tunnel	310	13		310.13
0061	SW110	003	Woking Junction to Portsmouth Harbour WPH1 RSJ Wessex	02/12/06	(132 yards)	31	19		31.19
0061	SW110	003	Woking Junction to Portsmouth Harbour WPH1 RSJ Wessex	02/12/06	Shalford Jn	31	42	*	31.42
0062	SW110	004	Woking Junction to Portsmouth Harbour WPH1 Wessex	10/02/07		33	20	*	33.20
