page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0096	EA1161	012	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06		69	70	*	69.70
0097	EA1161	013	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06	Ely Dock Jn	69	79		69.79
0097	EA1161	013	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06		70	20	*	70.20
0097	EA1161	013	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06	ELY	70	30		70.30
0097	EA1161	013	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06		70	35	*	70.35
0098	EA1161	014	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06	Ely station North LC	70	38	CCTV	70.38
0098	EA1161	014	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06		70	40	*	70.40
0098	EA1161	014	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06		70	70	*	70.70
0098	EA1161	014	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06	Kiln Lane LC	71	33	AHBC-X	71.33
0099	EA1161	015	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06		71	52	*	71.52
0099	EA1161	015	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06		71	63	*	71.63
0099	EA1161	015	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06	Ely North Jn	71	68		71.68
0099	EA1161	015	Bishops Stortford to Ely North Jn BGK Anglia	05/08/06		71	70		71.70
page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0071	EA1160	001	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	BETHNAL GREEN	1	10		1.10
0071	EA1160	001	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Bethnal Green East Jn	1	14		1.14
0071	EA1160	001	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		1	16	*	1.16
0071	EA1160	001	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		1	30	*	1.30
0071	EA1160	001	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Beflnnal Green North Jn	1	30	X	1.30
0071	EA1160	001	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	CAMBRIDGE HEATH	1	61		1.61
0071	EA1160	001	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		1	72	*	1.72
0071	EA1160	001	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	LONDON FIELDS	2	35		2.35
0071	EA1160	001	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Reading Lane Jn	2	55		2.55
0072	EA1160	002	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	OHNS	2	65		2.65
0072	EA1160	002	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		2	72	*	2.72
0072	EA1160	002	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Hackney Downs "B" GF	2	72		2.72
0072	EA1160	002	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	HACKNEY DOWNS	2	78		2.78
0072	EA1160	002	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Hackney Downs "C" GF	3	04		3.04
0072	EA1160	002	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Hackney Downs North Jn	3	04		3.04
0073	EA1160	003	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Queens Road Tunnel	3	19	*	3.19
0073	EA1160	003	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	(445 yards) to	3	39		3.39
0073	EA1160	003	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Clapton Tunnel	3	53		3.53
0073	EA1160	003	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	(284 yards) to	3	66	*	3.66
0073	EA1160	003	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	CLAPTON	3	78		3.78
0074	EA1160	004	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Clapton GF	4	27		4.27
0074	EA1160	004	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Clapton Jn .	4	38	*	4.38
0074	EA1160	004	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	OHNS	4	66		4.66
0074	EA1160	004	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Coppermill Jn	4	74	*	4.74
0074	EA1160	004	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		4	79	*	4.79
0075	EA1160	005	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Tottenham South Jn	5	41		5.41
0075	EA1160	005	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	TOTTENHAM HALE	6	00		6.00
0075	EA1160	005	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		6	12	*	6.12
0076	EA1160	006	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	NORTHUMBERLAND PARK	6	73		6.73
0076	EA1160	006	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Northumberland Park LC	6	77	CCTV	6.77
0076	EA1160	006	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	OHNS	7	15		7.15
0076	EA1160	006	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	ANGEL ROAD	7	57		7.57
0076	EA1160	006	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		3	00	*	3.00
0076	EA1160	006	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	PONDERS END	9	71		9.71
0076	EA1160	006	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	BRIMSDOWN	10	61		10.61
0076	EA1160	006	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Brimsdown LC	10	65	CCTV	10.65
0076	EA1160	006	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		11	00	*	11.00
0077	EA1160	007	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	ENFIELD LOOK	11	65		11.65
0077	EA1160	007	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Enfield Lock LC	11	70	CCTV	11.70
0077	EA1160	007	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	WALTHAM amass	12	63		12.63
0077	EA1160	007	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		13	00	*	13.00
0077	EA1160	007	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Trinity Lane LC	13	22	MCG	13.22
0077	EA1160	007	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	OHNS	13	50		13.50
0077	EA1160	007	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	OHNS	13	37		13.37
0078	EA1160	008	Bethnal Green East Jn to Bishops Stortford BGK Anglia	29/12/07	Cheshunt Jn	13	71		13.71
0078	EA1160	008	Bethnal Green East Jn to Bishops Stortford BGK Anglia	29/12/07	CheshuntGF	13	75		13.75
0078	EA1160	008	Bethnal Green East Jn to Bishops Stortford BGK Anglia	29/12/07	CHESHUNT	14	01		14.01
0078	EA1160	008	Bethnal Green East Jn to Bishops Stortford BGK Anglia	29/12/07	Windmill Lane LC	14	07	CCTV	14.07
0078	EA1160	008	Bethnal Green East Jn to Bishops Stortford BGK Anglia	29/12/07	Cadmore Lane LC	14	32	UWC	14.32
0078	EA1160	008	Bethnal Green East Jn to Bishops Stortford BGK Anglia	29/12/07		15	00	*	15.00
0078	EA1160	008	Bethnal Green East Jn to Bishops Stortford BGK Anglia	29/12/07	Slipe Lane LC	15	65	UWC	15.65
0078	EA1160	008	Bethnal Green East Jn to Bishops Stortford BGK Anglia	29/12/07	Wharf Road LC	16	05	AHBC-X	16.05
0078	EA1160	008	Bethnal Green East Jn to Bishops Stortford BGK Anglia	29/12/07		16	65	*	16.65
0079	EA1160	009	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		17	03		17.03
0079	EA1160	009	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		17	04		17.04
0079	EA1160	009	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	BROXBOURNE	17	17		17.17
0079	EA1160	009	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Broxbourne GF	17	24		17.24
0079	EA1160	009	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		17	30	*	17.30
0079	EA1160	009	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		17	40	*	17.40
0079	EA1160	009	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		17	54		17.54
0080	EA1160	010	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Broxbourne Jn	18	38		18.38
0080	EA1160	010	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Broxbourne CEGB sidings	18	65		18.65
0080	EA1160	010	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Creasey's (Rye Meads) LC (UWC)	19	05	*	19.05
0080	EA1160	010	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	OHNS	19	13		19.13
0081	EA1160	011	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		19	40	*	19.40
0081	EA1160	011	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	ROYDON	20	09		20.09
0081	EA1160	011	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Roydon Station LC	20	10	CCTV	20.10
0081	EA1160	011	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Roydon Lock LC	20	30	UWC	20.30
0081	EA1160	011	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		20	34	*	20.34
0081	EA1160	011	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		20	45	*	20.45
0081	EA1160	011	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Camps LC	21	23	UWC	21.23
0081	EA1160	011	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Harlow Town GF	22	40		22.40
0081	EA1160	011	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		22	45		22.45
0081	EA1160	011	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	HARLOW TOWN	22	59		22.59
0081	EA1160	011	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		22	79		22.79
0082	EA1160	012	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		23	75		23.75
0082	EA1160	012	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Harlow Mill GF	24	20		24.20
0082	EA1160	012	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	HARLOW MILL	24	36		24.36
0082	EA1160	012	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Robarts I LC	25	20	UWG	25.20
0082	EA1160	012	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Robarts |ll LC	25	63	UWG	25.63
0083	EA1160	013	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Sawbridgeworth LC	26	53	CCTV	26.53
0083	EA1160	013	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	SAWBRIDGEWORTH	26	57		26.57
0083	EA1160	013	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Spellbrook LC	23	17	CCTV	23.17
0083	EA1160	013	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Fowlers LC	23	73	UWC	23.73
0083	EA1160	013	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		29	17	*	29.17
0083	EA1160	013	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		29	66	*	29.66
0084	EA1160	014	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		29	71		29.71
0084	EA1160	014	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		30	12	*	30.12
0084	EA1160	014	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	BISHOPS STORTFORD	30	27		30.27
0084	EA1160	014	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06		30	41	*	30.41
0084	EA1160	014	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Johnsons Footpath LC	31	00	RIG-X	31.00
0084	EA1160	014	Bethnal Green East Jn to Bishops Stortford BGK Anglia	05/08/06	Cannons Mill Lane Footpath LC	31	31	RIG-X	31.31
page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0185	EA1430	001	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	East Suffolk Jn	69	41		69.41
0185	EA1430	001	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Single line	69	42		69.42
0185	EA1430	001	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		69	52	*	69.52
0185	EA1430	001	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		72	00	*	72.00
0185	EA1430	001	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Westerfield Station LC	72	16	AHBC	72.16
0185	EA1430	001	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	WESTERFIELD	72	20	TEP	72.20
0185	EA1430	001	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		72	22	*	72.22
0185	EA1430	001	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Westerfield Jn	72	23		72.23
0186	EA1430	002	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		72	25	*	72.25
0186	EA1430	002	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Bealings LC	75	79	ABCL	75.79
0186	EA1430	002	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		73	54	*	73.54
0186	EA1430	002	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		73	59	*	73.59
0186	EA1430	002	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		73	75	*	73.75
0187	EA1430	003	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	WOODBRIDGE	79	00	TEP	79.00
0187	EA1430	003	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Ferry Lane LC	79	04	AOCL	79.04
0187	EA1430	003	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Haywards LC	79	07	AOCL	79.07
0187	EA1430	003	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		79	28		79.28
0187	EA1430	003	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Single Line	79	28	X	79.28
0187	EA1430	003	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Lime Kiln LC	79	29	AOCL	79.29
0187	EA1430	003	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Sun Wharf LC	79	31	AOCL	79.31
0188	EA1430	004	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		79	39	*	79.39
0188	EA1430	004	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Dock Lane LC	80	06		80.06
0188	EA1430	004	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Bless LC	80	15		80.15
0188	EA1430	004	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	ELTON	80	28		80.28
0188	EA1430	004	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Melton LC	30	31	AOCL	30.31
0188	EA1430	004	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Ellingers LC	80	46		80.46
0188	EA1430	004	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Decoy Farm LC	80	74		80.74
0188	EA1430	004	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Ufford LC	81	60	ABCL	81.60
0188	EA1430	004	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	WIcKHAM MARKET	84	43		84.43
0189	EA1430	005	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Blackstock LC	85	29		85.29
0189	EA1430	005	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Red House Farm LC	85	45		85.45
0189	EA1430	005	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Blaxhall LC	86	31	AOCL	86.31
0189	EA1430	005	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Beversham LC	87	15	ABC-L	87.15
0189	EA1430	005	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Snape LC	88	22		88.22
0189	EA1430	005	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Brick Kiln LC	90	30		90.30
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Single line	90	74		90.74
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Chantry Road LC	91	02	RC	91.02
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		91	04	*	91.04
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Saxmundham LC	91	07	MOB	91.07
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Saxmundham SB	91	08	SM	91.08
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	SAXMUNDHAM (TEP) 91	1	01		1.01
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	GF	91	20		91.20
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Saxmundham Jn	91	40		91.40
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	GF	91	41		91.41
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Red House (Kelsale) LC	92	54		92.54
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	East Green LC	93	06		93.06
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		93	26	*	93.26
0190	EA1430	006	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	North Green LC	93	27	AOCL	93.27
0191	EA1430	007	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Middleton LC	94	52	ABCL	94.52
0191	EA1430	007	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		94	53	*	94.53
0191	EA1430	007	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		95	22	*	95.22
0191	EA1430	007	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Darsham LC (AH BC)	95	31		95.31
0191	EA1430	007	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	DARSHAM	95	35		95.35
0191	EA1430	007	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		95	39	*	95.39
0192	EA1430	008	East Suffolk Jn to Oulton Broad North ESK Anglia	22/03/08	Willow Marsh LC	96	09	AOCL	96.09
0192	EA1430	008	East Suffolk Jn to Oulton Broad North ESK Anglia	22/03/08		96	10	*	96.10
0192	EA1430	008	East Suffolk Jn to Oulton Broad North ESK Anglia	22/03/08	Barhams LC	96	70		96.70
0192	EA1430	008	East Suffolk Jn to Oulton Broad North ESK Anglia	22/03/08	Fieldens LC	97	23		97.23
0192	EA1430	008	East Suffolk Jn to Oulton Broad North ESK Anglia	22/03/08	Hubbards LC	98	12		98.12
0192	EA1430	008	East Suffolk Jn to Oulton Broad North ESK Anglia	22/03/08	Bramfield LC (ABCL)	99	19	*	99.19
0192	EA1430	008	East Suffolk Jn to Oulton Broad North ESK Anglia	22/03/08	Wenhaston LC	99	52	AOCL	99.52
0193	EA1430	009	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		100	49	*	100.49
0193	EA1430	009	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	HALESWORTH (TEP) 1	00	53		00.53
0193	EA1430	009	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		100	63	*	100.63
0193	EA1430	009	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		101	04	*	101.04
0193	EA1430	009	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Westhall LC (ABCL) 1	03	47		03.47
0193	EA1430	009	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		103	65	*	103.65
0193	EA1430	009	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		104	45	*	104.45
0194	EA1430	010	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Brampton LC	104	46	AOCL	104.46
0194	EA1430	010	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	BRAMPTON	104	49		104.49
0194	EA1430	010	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Weston LC	106	30	AOGL	106.30
0194	EA1430	010	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Cromwell Rd LC (ABCL)	107	43	*	107.43
0194	EA1430	010	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	London Road LC	107	68	ABCL	107.68
0195	EA1430	011	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		103	50	*	103.50
0195	EA1430	011	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		108	57	*	108.57
0195	EA1430	011	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Ingate Street LC	108	60	ABCL	108.60
0195	EA1430	011	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Grove Road LC	108	70	ABCL	108.70
0195	EA1430	011	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	BEchEs	109	11		109.11
0196	EA1430	012	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Beccles By—pass LC	109	49	ABGL	109.49
0196	EA1430	012	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		109	50	*	109.50
0196	EA1430	012	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		109	55	*	109.55
0196	EA1430	012	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Black Dam LG	109	68		109.68
0196	EA1430	012	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Worlingham LC	110	73		110.73
0196	EA1430	012	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	North Cove LG	111	71		111.71
0196	EA1430	012	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	No. 12 LG	112	34		112.34
0196	EA1430	012	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	No. 13 LG	112	44		112.44
0196	EA1430	012	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Gamekeepers LG	113	08		113.08
0196	EA1430	012	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Bamby LG	113	23		113.23
0196	EA1430	012	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Hillings Road L0	114	06		114.06
0197	EA1430	013	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Spratts Water LC	114	37		114.37
0197	EA1430	013	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Dawdys LC	114	75	AOCL	114.75
0197	EA1430	013	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		115	38	*	115.38
0197	EA1430	013	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	OULTON BROAD SOUTH	115	42	TEP	115.42
0197	EA1430	013	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		115	45	*	115.45
0197	EA1430	013	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Victoria Road LC	115	62	CCTV	115.62
0197	EA1430	013	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Oulton Broad Swing Bridge	115	76		115.76
0197	EA1430	013	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Oulton Broad Swing Bridge GF	116	00		116.00
0197	EA1430	013	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Gravel Pit Lc	116	12	ABCL	116.12
0197	EA1430	013	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06	Oulton Broad North Jn	116	27		116.27
0197	EA1430	013	East Suffolk Jn to Oulton Broad North ESK Anglia	05/08/06		22	14		22.14
page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0001	EA1010	001	Liverpool Street to Seven Kings LTN Anglia	01/12/07	LIVERPOOL STREET	0	00		0.00
0001	EA1010	001	Liverpool Street to Seven Kings LTN Anglia	01/12/07	Liverpool St (L) IECC	0	22		0.22
0001	EA1010	001	Liverpool Street to Seven Kings LTN Anglia	01/12/07		0	25	*	0.25
0001	EA1010	001	Liverpool Street to Seven Kings LTN Anglia	01/12/07	Bishopsgate Tunnel	0	27	*	0.27
0001	EA1010	001	Liverpool Street to Seven Kings LTN Anglia	01/12/07	(573mf627 yards)	0	30	*	0.30
0001	EA1010	001	Liverpool Street to Seven Kings LTN Anglia	01/12/07	(Suburban lines only)	0	30	X	0.30
0002	EA1010	002	Liverpool Street to Seven Kings LTN Anglia	02/01/08	Bishopsgate Tunnel	0	40	*	0.40
0002	EA1010	002	Liverpool Street to Seven Kings LTN Anglia	02/01/08	(573m I 627yds)	0	40	X	0.40
0002	EA1010	002	Liverpool Street to Seven Kings LTN Anglia	02/01/08	(Suburban lines only)	0	40	X	0.40
0002	EA1010	002	Liverpool Street to Seven Kings LTN Anglia	02/01/08	Whaler Street Jn .	0	48		0.48
0002	EA1010	002	Liverpool Street to Seven Kings LTN Anglia	02/01/08		0	59	*	0.59
0002	EA1010	002	Liverpool Street to Seven Kings LTN Anglia	02/01/08		0	57	*	0.57
0002	EA1010	002	Liverpool Street to Seven Kings LTN Anglia	02/01/08		0	61	*	0.61
0002	EA1010	002	Liverpool Street to Seven Kings LTN Anglia	02/01/08	Bethnal Green West Jn .	0	62		0.62
0003	EA1010	003	Liverpool Street to Seven Kings LTN Anglia	27/10/08		1	05	*	1.05
0003	EA1010	003	Liverpool Street to Seven Kings LTN Anglia	27/10/08	BETHNAL GREEN	1	10		1.10
0003	EA1010	003	Liverpool Street to Seven Kings LTN Anglia	27/10/08	Bethnal Green East Jn	1	14		1.14
0003	EA1010	003	Liverpool Street to Seven Kings LTN Anglia	27/10/08		1	18	*	1.18
0004	EA1010	004	Liverpool Street to Seven Kings LTN Anglia	05/08/06		1	67	*	1.67
0004	EA1010	004	Liverpool Street to Seven Kings LTN Anglia	05/08/06		1	68	*	1.68
0004	EA1010	004	Liverpool Street to Seven Kings LTN Anglia	05/08/06	Mile End	2	02		2.02
0005	EA1010	005	Liverpool Street to Seven Kings LTN Anglia	05/08/06	OHNS	2	68		2.68
0005	EA1010	005	Liverpool Street to Seven Kings LTN Anglia	05/08/06	Bow Jn	2	74		2.74
0005	EA1010	005	Liverpool Street to Seven Kings LTN Anglia	05/08/06	Pudding Mill Lane	3	21	DLR	3.21
0006	EA1010	006	Liverpool Street to Seven Kings LTN Anglia	05/08/06	Thornton Fields sidings	3	32		3.32
0006	EA1010	006	Liverpool Street to Seven Kings LTN Anglia	05/08/06		3	40	*	3.40
0006	EA1010	006	Liverpool Street to Seven Kings LTN Anglia	05/08/06		3	44	*	3.44
0006	EA1010	006	Liverpool Street to Seven Kings LTN Anglia	05/08/06		3	50	*	3.50
0006	EA1010	006	Liverpool Street to Seven Kings LTN Anglia	05/08/06	Carpenters Rd. South Jn	3	54	*	3.54
0006	EA1010	006	Liverpool Street to Seven Kings LTN Anglia	05/08/06		3	60	*	3.60
0007	EA1010	007	Liverpool Street to Seven Kings LTN Anglia	10/01/09		3	68	*	3.68
0007	EA1010	007	Liverpool Street to Seven Kings LTN Anglia	10/01/09	Str'atford Central Jn West	3	70		3.70
0007	EA1010	007	Liverpool Street to Seven Kings LTN Anglia	10/01/09		3	74	*	3.74
